mission_name,timestamp,BatteryStatus0_current_a,BatteryStatus0_current_average_a,BatteryStatus0_current_filtered_a,BatteryStatus0_discharged_mah,BatteryStatus0_remaining,BatteryStatus0_scale,BatteryStatus0_time_remaining_s,BatteryStatus0_voltage_filtered_v,BatteryStatus0_voltage_v,BatteryStatus1_current_average_a,BatteryStatus1_scale,SensorBaro0_pressure,SensorBaro0_temperature,SensorBaro1_pressure,SensorBaro1_temperature
weights_attached_3500g_takeoff_fail_3,1970-01-01 00:06:50,2.0219727,32.693985,3.6683714,1066.0558,0.62700105,1.10552,1521.737,22.14192,22.20875,10.830653,1.28125,99097.21,56.64,99101.83,44.559998
weights_attached_3500g_takeoff_fail_3,1970-01-01 00:06:52,1.9468994,31.49302,2.0630946,1067.1903,0.6267922,1.104493,1576.284,22.21077,22.23,10.744441,1.28125,99095.586,56.75,99101.11,44.55
weights_attached_3500g_takeoff_fail_3,1970-01-01 00:06:54,0.9909668,31.49302,1.2411983,1067.4124,0.6267214,1.104689,1576.1058,22.231476,22.252499,10.722996,1.28125,99098.484,56.719997,99102.64,44.55
weights_attached_3500g_takeoff_fail_4,1970-01-01 00:06:56,1.9468994,31.258537,1.604951,1068.3081,0.62648785,1.1027668,1590.3137,22.25938,22.258749,10.701592,1.28125,99097.51,56.48,99102.836,44.55
weights_attached_3500g_takeoff_fail_4,1970-01-01 00:06:58,14.30896,30.208359,10.0084095,1071.9717,0.6262155,1.0944115,1643.5327,22.17758,22.074999,10.616407,1.28125,99093.5,56.57,99099.484,44.559998
weights_attached_3500g_takeoff_fail_4,1970-01-01 00:07:00,19.02356,29.641338,17.991657,1082.5549,0.62572044,1.0899013,1673.0862,22.0311,21.9875,10.5319,1.28125,99094.23,56.739998,99098.83,44.559998
weights_attached_3500g_takeoff_fail_4,1970-01-01 00:07:02,32.23645,29.542109,30.326317,1098.0393,0.62505496,1.0811124,1675.4167,21.844553,21.76375,10.448065,1.28125,99094.164,56.68,99100.78,44.57
weights_attached_3500g_takeoff_fail_4,1970-01-01 00:07:04,46.890747,29.859282,43.050934,1117.7876,0.6242394,1.0726026,1653.8755,21.643343,21.51,10.364898,1.28125,99093.266,56.51,99100.984,44.579998
weights_attached_3500g_takeoff_fail_4,1970-01-01 00:07:06,47.100952,30.844612,51.0044,1150.2174,0.62292695,1.0717916,1597.8145,21.422089,21.453749,10.2823925,1.28125,99089.66,56.53,99096.51,44.579998
weights_attached_3500g_takeoff_fail_4,1970-01-01 00:07:08,54.147827,31.891174,54.753372,1183.4446,0.6215715,1.0717845,1541.4917,21.309772,21.30625,10.200544,1.28125,99079.94,56.73,99083.51,44.559998
weights_attached_3500g_takeoff_fail_4,1970-01-01 00:07:10,53.16687,32.70062,52.401237,1212.7913,0.6203603,1.0748916,1500.621,21.31399,21.293749,10.119348,1.28125,99082.32,56.719997,99087.53,44.559998
weights_attached_3500g_takeoff_fail_4,1970-01-01 00:07:12,1.9418945,32.834187,20.290512,1229.7802,0.61962897,1.1058587,1497.4315,21.63644,22.0825,10.038796,1.28125,99098.07,56.55,99103.086,44.539997
weights_attached_3500g_takeoff_fail_4,1970-01-01 00:07:14,2.0770264,31.630102,2.5558484,1230.954,0.61934763,1.1119418,1553.7091,22.046785,22.1325,9.958886,1.28125,99102.23,56.51,99105.516,44.539997
weights_attached_3500g_takeoff_fail_4,1970-01-01 00:07:16,1.0610352,31.336271,1.3706874,1231.4397,0.6192059,1.1100018,1564.9949,22.121006,22.16625,9.939009,1.28125,99101.58,56.62,99105.46,44.53
weights_attached_3500g_takeoff_fail_5,1970-01-01 00:07:20,1.0109863,30.974636,0.9945133,1232.8,0.6187432,1.1060277,1585.144,22.211922,22.221249,9.91917,1.28125,99097.914,56.55,99103.71,44.51
weights_attached_3500g_takeoff_fail_5,1970-01-01 00:07:22,5.6905518,29.817892,2.610608,1233.7344,0.618564,1.1035062,1645.6401,22.214262,22.16625,9.840214,1.28125,99099.83,56.48,99103.516,44.52
weights_attached_3500g_takeoff_fail_5,1970-01-01 00:07:24,46.92578,29.714811,41.00412,1249.9694,0.617845,1.0704094,1644.8638,21.751738,21.498749,9.761885,1.28125,99079.35,56.68,99084.984,44.52
weights_attached_3500g_takeoff_fail_5,1970-01-01 00:07:26,53.291992,30.784533,56.30082,1281.9905,0.61656505,1.0669551,1583.938,21.367243,21.338749,9.684179,1.28125,99087.68,56.75,99092.734,44.53
weights_attached_3500g_takeoff_fail_5,1970-01-01 00:07:28,45.824707,31.795504,53.448242,1313.3911,0.61529654,1.0741522,1531.3048,21.298334,21.4075,9.626307,1.28125,99082.22,56.61,99083.94,44.53
weights_attached_3500g_takeoff_fail_5,1970-01-01 00:07:30,63.306763,32.541588,57.70941,1338.6775,0.61425996,1.0709978,1492.1753,21.237953,21.1225,9.53062,1.28125,99087.1,56.46,99091.89,44.539997
weights_attached_3500g_takeoff_fail_5,1970-01-01 00:07:32,53.962646,33.625805,57.256496,1373.8999,0.6128179,1.0738575,1441.6504,21.19037,21.22375,9.454756,1.28125,99086.04,56.61,99089.76,44.55
weights_attached_3500g_takeoff_fail_5,1970-01-01 00:07:34,53.43213,34.562225,56.77439,1406.0214,0.61149573,1.0758083,1399.7288,21.163296,21.203749,9.398254,1.28125,99082.48,56.739998,99089.85,44.539997
weights_attached_3500g_takeoff_fail_5,1970-01-01 00:07:36,58.667236,35.476635,57.72744,1439.4794,0.61011034,1.0759776,1360.2692,21.131107,21.102499,9.304834,1.28125,99086.54,56.629997,99094.78,44.53
weights_attached_3500g_takeoff_fail_5,1970-01-01 00:07:38,54.84851,36.22482,54.12656,1469.864,0.60884446,1.0800925,1329.7803,21.152029,21.1425,9.230767,1.28125,99086.414,56.48,99090.3,44.53
weights_attached_3500g_takeoff_fail_5,1970-01-01 00:07:40,31.605835,36.28979,33.232925,1490.424,0.60793114,1.0975511,1327.1102,21.416546,21.505,9.15729,1.28125,99095.82,56.559998,99100.11,44.52
weights_attached_3500g_takeoff_fail_5,1970-01-01 00:07:42,13.127808,35.924435,20.775188,1505.001,0.6072182,1.1063814,1340.3877,21.611393,21.79875,9.084398,1.28125,99091.94,56.739998,99098.37,44.51
weights_attached_3500g_takeoff_fail_5,1970-01-01 00:07:44,0.9859619,35.010696,1.8350457,1505.9552,0.6069334,1.1178403,1372.984,21.95167,22.033749,9.03011,1.28125,99098.36,56.67,99104.21,44.51
weights_attached_3500g_takeoff_fail_5,1970-01-01 00:07:46,0.9909668,35.010696,1.584084,1506.012,0.60690606,1.1174767,1372.9221,21.966358,22.0375,9.03011,1.28125,99098.39,56.66,99103.695,44.51
weights_attached_4000g_takeoff_fail_1,1970-01-01 00:03:02,0.97595215,14.777802,0.9804928,45.54335,0.60706913,1.0947908,3259.5962,22.440634,22.439999,15,1.28125,98438.03,56.68,98437.984,44.29
weights_attached_4000g_takeoff_fail_1,1970-01-01 00:03:04,0.9909668,14.237715,0.9980936,46.09669,0.6070404,1.0947876,3383.0603,22.440168,22.439999,14.850899,1.28125,98437.78,56.5,98441.195,44.309998
weights_attached_4000g_takeoff_fail_1,1970-01-01 00:03:06,4.0839844,13.738239,2.504865,47.00954,0.6069979,1.0932276,3504.216,22.427027,22.3975,14.732685,1.28125,98436.78,56.53,98440.836,44.309998
weights_attached_4000g_takeoff_fail_1,1970-01-01 00:03:08,28.697998,13.840284,22.30768,56.78595,0.60663694,1.0757718,3464.0125,22.198072,22.03875,14.615412,1.28125,98430.055,56.719997,98432.75,44.309998
weights_attached_4000g_takeoff_fail_1,1970-01-01 00:03:10,57.395996,14.890081,48.446335,80.24738,0.6057571,1.0563624,3203.7534,21.834072,21.60125,14.499073,1.28125,98423.945,56.699997,98426.29,44.309998
weights_attached_4000g_takeoff_fail_1,1970-01-01 00:03:12,70.463745,16.492352,63.68527,111.73827,0.6045462,1.0480913,2884.3274,21.560678,21.3625,14.383659,1.28125,98421.875,56.53,98425.89,44.309998
weights_attached_4000g_takeoff_fail_1,1970-01-01 00:03:14,65.96936,18.489824,66.85366,149.30754,0.60307205,1.0517302,2570.0486,21.38442,21.346249,14.269165,1.28125,98418.96,56.51,98418,44.29
weights_attached_4000g_takeoff_fail_1,1970-01-01 00:03:16,65.99939,20.185694,65.43704,183.27458,0.601743,1.055622,2350.3335,21.340683,21.3,14.155582,1.28125,98409.33,56.719997,98410.875,44.28
weights_attached_4000g_takeoff_fail_1,1970-01-01 00:03:18,62.385864,21.83804,62.733906,218.01395,0.6003841,1.0602163,2169.3726,21.320797,21.305,14.042902,1.28125,98414.72,56.73,98413.01,44.25
weights_attached_4000g_takeoff_fail_1,1970-01-01 00:03:20,50.719482,23.29574,56.45723,250.68204,0.5991071,1.0678748,2032.0474,21.342691,21.418749,13.93112,1.28125,98431.016,56.57,98433.1,44.239998
weights_attached_4000g_takeoff_fail_1,1970-01-01 00:03:22,1.0860596,23.669485,15.997707,267.7346,0.5984278,1.1073555,2006.2083,21.735159,22.09375,13.820227,1.28125,98436.91,56.489998,98434.98,44.2
weights_attached_4000g_takeoff_fail_1,1970-01-01 00:03:24,0.9959717,22.782557,1.4054031,268.30618,0.59822935,1.1123083,2083.6282,22.074009,22.1475,13.7102165,1.28125,98434.6,56.67,98439.04,44.17
weights_attached_4000g_takeoff_fail_1,1970-01-01 00:03:26,1.0159912,21.929323,1.0115879,268.86575,0.59806615,1.1089132,2164.0967,22.153536,22.17625,13.601083,1.28125,98435.875,56.739998,98436.586,44.129997
weights_attached_4000g_takeoff_fail_1,1970-01-01 00:03:28,1.0059814,21.721312,1.0187777,269.26224,0.59796804,1.1077107,2180.3042,22.1774,22.19125,13.546843,1.28125,98433.58,56.66,98436.836,44.11
weights_attached_4000g_takeoff_fail_2,1970-01-01 00:03:46,1.0209961,20.989897,1.0161722,274.9196,0.59699744,1.102107,2256.9026,22.290398,22.2925,13.546843,1.28125,98440.91,56.539997,98441.89,44.01
weights_attached_4000g_takeoff_fail_2,1970-01-01 00:03:48,1.0209961,20.989897,1.0161722,274.9196,0.59699744,1.102107,2256.9026,22.290398,22.2925,13.465886,1.28125,98440.91,56.539997,98441.89,44.01
weights_attached_4000g_takeoff_fail_2,1970-01-01 00:03:50,2.0219727,20.13055,1.166521,275.56625,0.59691703,1.1016568,2352.686,22.295006,22.28625,13.358697,1.28125,98441.39,56.739998,98439.96,44.01
weights_attached_4000g_takeoff_fail_2,1970-01-01 00:03:52,29.884155,19.834734,22.425192,283.31107,0.5965877,1.0809128,2379.7654,22.085787,21.89375,13.252361,1.28125,98436.61,56.68,98437.266,44.02
weights_attached_4000g_takeoff_fail_2,1970-01-01 00:03:54,64.1676,20.703297,50.53289,307.67966,0.5956644,1.0601223,2269.192,21.688885,21.387499,13.146872,1.28125,98426.23,56.51,98429.54,44.02
weights_attached_4000g_takeoff_fail_2,1970-01-01 00:03:56,63.792236,22.380465,62.15867,343.1601,0.5942896,1.0575539,2095.3335,21.396467,21.31,13.042221,1.28125,98426.35,56.51,98429.9,44.01
weights_attached_4000g_takeoff_fail_2,1970-01-01 00:03:58,58.757324,23.761234,58.537933,375.2117,0.5930525,1.0641153,1970.945,21.361658,21.33125,12.938404,1.28125,98422.375,56.71,98427.35,44
weights_attached_4000g_takeoff_fail_2,1970-01-01 00:04:00,28.242554,24.935293,43.444447,404.4184,0.59192777,1.08168,1879.5957,21.439066,21.6975,12.835415,1.28125,98430.48,56.69,98435.32,43.98
weights_attached_4000g_takeoff_fail_2,1970-01-01 00:04:02,30.714966,25.186829,32.435143,421.99594,0.5912116,1.0885715,1858.2511,21.625368,21.672499,12.733244,1.28125,98426.16,56.53,98427.43,43.94
weights_attached_4000g_takeoff_fail_2,1970-01-01 00:04:04,15.895508,25.112087,19.36987,434.6204,0.5906751,1.0998802,1864.2722,21.784975,21.877499,12.631886,1.28125,98430.3,56.469997,98432.3,43.92
weights_attached_4000g_takeoff_fail_2,1970-01-01 00:04:06,2.7977295,24.521355,5.626813,439.1882,0.59040344,1.1107372,1910.2854,21.978647,22.078749,12.531335,1.28125,98434.41,56.68,98437.57,43.89
weights_attached_4000g_takeoff_fail_2,1970-01-01 00:04:08,0.9859619,23.608608,1.1234314,439.82172,0.5902398,1.1114005,1983.8771,22.100534,22.13125,12.431584,1.28125,98434.305,56.719997,98441.164,43.87
weights_attached_4000g_takeoff_fail_2,1970-01-01 00:04:10,0.9859619,22.722664,0.99211645,440.3757,0.5900973,1.1097244,2060.723,22.137903,22.151249,12.332627,1.28125,98437.9,56.579998,98441.57,43.85
weights_attached_4000g_takeoff_fail_2,1970-01-01 00:04:12,0.9859619,22.722664,0.99211645,440.3757,0.5900973,1.1097244,2060.723,22.137903,22.151249,12.308012,1.28125,98437.9,56.579998,98441.57,43.85
weights_attached_4000g_takeoff_fail_3,1970-01-01 00:08:28,9.579346,21.718723,6.4881196,512.6294,0.5837637,1.0961916,2131.1438,22.246687,22.17875,12.137073,1.28125,98441.805,56.53,98441.76,44.48
weights_attached_4000g_takeoff_fail_3,1970-01-01 00:08:30,39.218263,22.6634265,37.2119348,540.85365,0.5826907,1.0735418,2037.4525,21.80865,21.7118745,12.137073,1.28125,98432.46,56.539997,98435.445,44.5
weights_attached_4000g_takeoff_fail_3,1970-01-01 00:08:32,68.85718,23.60813,67.93575,569.0779,0.5816177,1.050892,1943.7612,21.370613,21.244999,11.968508,1.28125,98435.18,56.739998,98439.21,44.489998
weights_attached_4000g_takeoff_fail_3,1970-01-01 00:08:34,69.47778,25.287962,66.22933,606.2538,0.58018476,1.0584447,1810.779,21.254766,21.17375,11.873239,1.28125,98422.03,56.699997,98426.75,44.5
weights_attached_4000g_takeoff_fail_3,1970-01-01 00:08:36,46.815674,26.672667,53.188454,639.5306,0.5789122,1.0741096,1716.3951,21.30704,21.42625,11.778728,1.28125,98407.766,56.539997,98408.58,44.48
weights_attached_4000g_takeoff_fail_3,1970-01-01 00:08:38,65.40881,28.183758,66.19917,676.46906,0.5774726,1.0629749,1618.5056,21.156622,21.127499,11.708338,1.28125,98398.11,56.48,98399.78,44.469997
weights_attached_4000g_takeoff_fail_3,1970-01-01 00:08:40,58.597168,29.450056,61.96454,708.4747,0.5762335,1.0695617,1546.6088,21.14114,21.18,11.591955,1.28125,98379.79,56.68,98382.43,44.45
weights_attached_4000g_takeoff_fail_3,1970-01-01 00:08:42,61.01953,30.596216,60.140434,741.3296,0.5749555,1.0717803,1485.3562,21.14825,21.119999,11.499683,1.28125,98374.14,56.719997,98380.15,44.43
weights_attached_4000g_takeoff_fail_3,1970-01-01 00:08:44,62.395874,31.779827,60.85369,775.3582,0.57362795,1.0726461,1426.8214,21.108326,21.071249,11.408146,1.28125,98375.695,56.559998,98382.14,44.399998
weights_attached_4000g_takeoff_fail_3,1970-01-01 00:08:46,59.147705,32.889595,58.549618,809.7504,0.57228255,1.076148,1375.896,21.10282,21.08375,11.317336,1.28125,98383.64,56.469997,98385.19,44.379997
weights_attached_4000g_takeoff_fail_3,1970-01-01 00:08:48,63.637085,33.978477,62.172256,843.78674,0.5709446,1.0737914,1328.4928,21.04431,20.998749,11.22725,1.28125,98395.15,56.649998,98398.664,44.35
weights_attached_4000g_takeoff_fail_3,1970-01-01 00:08:50,65.65906,35.166256,65.06008,879.7602,0.5695305,1.0730368,1280.457,20.973787,20.939999,11.13788,1.28125,98397.54,56.739998,98398.93,44.3
weights_attached_4000g_takeoff_fail_3,1970-01-01 00:08:52,62.716187,36.293686,63.00691,915.4042,0.5681272,1.076758,1237.9669,20.956152,20.9525,11.049222,1.28125,98390.305,56.629997,98395.82,44.26
weights_attached_4000g_takeoff_fail_3,1970-01-01 00:08:54,60.27881,37.284668,61.05678,949.7495,0.56676817,1.0794221,1202.4473,20.958267,20.9625,10.96127,1.28125,98390.195,56.469997,98393.28,44.219997
weights_attached_4000g_takeoff_fail_3,1970-01-01 00:08:56,61.03955,38.255722,62.195595,984.43396,0.56539214,1.0792369,1169.1294,20.928017,20.93375,10.874019,1.28125,98393.79,56.59,98393.73,44.18
weights_attached_4000g_takeoff_fail_3,1970-01-01 00:08:58,57.350952,39.1263,62.276096,1015.9478,0.5641416,1.0802023,1140.8824,20.90523,20.9575,10.78746,1.28125,98392.03,56.739998,98390.875,44.14
weights_attached_4000g_takeoff_fail_3,1970-01-01 00:09:00,57.26587,39.806873,56.65098,1047.5071,0.5628793,1.0857822,1118.9286,20.956947,20.953749,10.701592,1.28125,98394.4,56.649998,98397.836,44.09
weights_attached_4000g_takeoff_fail_3,1970-01-01 00:09:02,59.282837,40.5047,58.2614,1079.746,0.561586,1.0844172,1097.0701,20.937153,20.914999,10.616407,1.28125,98409.51,56.48,98412.664,44.04
weights_attached_4000g_takeoff_fail_3,1970-01-01 00:09:04,53.13684,41.185,54.846012,1113.062,0.5602521,1.088681,1076.7579,20.950771,20.981249,10.5319,1.28125,98434.65,56.53,98435.58,44
weights_attached_4000g_takeoff_fail_3,1970-01-01 00:09:06,1.0860596,41.171463,17.098766,1134.544,0.5593533,1.1288944,1078.102,21.278267,21.67375,10.448065,1.28125,98441.9,56.739998,98444.555,43.95
weights_attached_4000g_takeoff_fail_3,1970-01-01 00:09:08,1.0610352,39.60102,1.492474,1135.1469,0.5589999,1.1332512,1120.1469,21.662683,21.748749,10.364898,1.28125,98442.04,56.69,98444.44,43.89
weights_attached_4000g_takeoff_fail_3,1970-01-01 00:09:10,1.0960693,38.092133,1.0995013,1135.7512,0.55870336,1.1287805,1163.8953,21.760447,21.789999,10.2823925,1.28125,98443.37,56.51,98444.26,43.85
weights_attached_4000g_takeoff_fail_3,1970-01-01 00:09:12,1.1060791,37.871075,1.1061994,1136.0608,0.55857193,1.1274697,1168.1448,21.785582,21.807499,10.261869,1.28125,98441.875,56.46,98445.164,43.84
weights_attached_4000g_takeoff_fail_4,1970-01-01 00:23:38,1.0460205,35.44971,1.0311775,7126.1797,0.652703,1.084204,1461.067,22.658524,22.658749,1.0884,1.28125,98434.86,56.62,98435.68,43.17
weights_attached_4000g_takeoff_fail_4,1970-01-01 00:23:40,10.635376,34.224625,7.5159426,7128.7607,0.6525875,1.0779203,1512.2484,22.596247,22.526249,1.0797362,1.28125,98431.96,56.42,98437.12,43.18
weights_attached_4000g_takeoff_fail_4,1970-01-01 00:23:42,44.948853,33.78367,33.73931,7142.483,0.6520548,1.0553379,1527.6227,22.297892,22.0375,1.0711415,1.28125,98428.79,56.449997,98425,43.19
weights_attached_4000g_takeoff_fail_4,1970-01-01 00:23:44,58.55713,34.73138,60.909157,7175.21,0.6507445,1.0391062,1481.9016,21.846916,21.76875,1.0626152,1.28125,98423.414,56.649998,98428.805,43.2
weights_attached_4000g_takeoff_fail_4,1970-01-01 00:23:46,66.52991,35.886684,64.574875,7212.2856,0.6492519,1.041731,1430.4264,21.677298,21.5975,1.0541567,1.28125,98431.51,56.62,98432.055,43.2
weights_attached_4000g_takeoff_fail_4,1970-01-01 00:23:48,59.578125,36.936867,61.794342,7247.115,0.6478508,1.0476794,1387.4237,21.626635,21.63,1.0457655,1.28125,98430.55,56.44,98428.805,43.2
weights_attached_4000g_takeoff_fail_4,1970-01-01 00:23:50,63.722168,37.928383,62.74101,7281.997,0.64644504,1.0489016,1348.0416,21.570877,21.5325,1.0374411,1.28125,98423.984,56.44,98426.375,43.2
weights_attached_4000g_takeoff_fail_4,1970-01-01 00:23:52,60.749268,38.784927,60.987938,7313.1777,0.64518785,1.0525234,1316.0056,21.542763,21.53125,1.029183,1.28125,98427.98,56.64,98430.375,43.19
weights_attached_4000g_takeoff_fail_4,1970-01-01 00:23:54,60.01355,39.715557,61.866863,7348.102,0.64377594,1.0534626,1282.4972,21.495556,21.50125,1.0209907,1.28125,98428.61,56.629997,98428.945,43.19
weights_attached_4000g_takeoff_fail_4,1970-01-01 00:23:56,64.85327,40.64437,63.949516,7383.6597,0.642335,1.0532811,1250.1737,21.437101,21.40375,1.0128635,1.28125,98426.16,56.449997,98430.11,43.18
weights_attached_4000g_takeoff_fail_4,1970-01-01 00:23:58,64.3728,41.515877,62.961803,7418.7754,0.64091104,1.0558615,1221.3264,21.409657,21.37875,1.004801,1.28125,98428.15,56.43,98429.73,43.16
weights_attached_4000g_takeoff_fail_4,1970-01-01 00:24:00,59.458008,42.33703,60.708298,7453.555,0.63949895,1.0595086,1195.3475,21.397062,21.41125,0.99680275,1.28125,98428.37,56.629997,98429.1,43.14
weights_attached_4000g_takeoff_fail_4,1970-01-01 00:24:02,64.322754,43.173725,64.10093,7489.2617,0.6380437,1.0575141,1169.3154,21.339075,21.32,0.9888682,1.28125,98425.47,56.64,98426.69,43.11
weights_attached_4000g_takeoff_fail_4,1970-01-01 00:24:04,64.07251,43.891106,61.952408,7524.8193,0.6365937,1.0603522,1147.6582,21.341267,21.295,0.9809968,1.28125,98432.1,56.46,98420.1,43.079998
weights_attached_4000g_takeoff_fail_4,1970-01-01 00:24:06,62.060547,44.636337,61.84185,7559.9146,0.6351615,1.0620315,1126.1145,21.307896,21.297499,0.973188,1.28125,98429.12,56.41,98430.22,43.059998
weights_attached_4000g_takeoff_fail_4,1970-01-01 00:24:08,60.70923,45.298546,61.01246,7594.2695,0.6337562,1.0637375,1107.3077,21.295631,21.293749,0.9654414,1.28125,98424.48,56.62,98424.25,43.03
weights_attached_4000g_takeoff_fail_4,1970-01-01 00:24:10,63.286743,45.889038,62.44851,7625.5146,0.6324758,1.0630989,1090.766,21.266443,21.24,0.9577564,1.28125,98425.984,56.66,98428.836,43
weights_attached_4000g_takeoff_fail_4,1970-01-01 00:24:12,42.77173,46.222218,48.35809,7655.3623,0.63124776,1.0775349,1081.78,21.379145,21.49375,0.95013267,1.28125,98430.43,56.5,98429.26,42.98
weights_attached_4000g_takeoff_fail_4,1970-01-01 00:24:14,19.979492,45.67101,25.680822,7672.725,0.6304617,1.0966985,1094.539,21.660536,21.81875,0.94256955,1.28125,98431.55,56.399998,98432.96,42.94
weights_attached_4000g_takeoff_fail_4,1970-01-01 00:24:16,0.9659424,44.23665,4.198691,7677.292,0.6300771,1.1123664,1130.2783,21.989054,22.1225,0.93506664,1.28125,98432.195,56.59,98435.41,42.91
weights_attached_4000g_takeoff_fail_4,1970-01-01 00:24:18,0.9909668,42.54262,1.0732528,7677.8457,0.62981236,1.110024,1174.7882,22.129488,22.1675,0.92762345,1.28125,98433.336,56.67,98433.125,42.879997
weights_attached_4000g_takeoff_fail_4,1970-01-01 00:24:20,0.97595215,41.074562,0.9931832,7678.396,0.6295837,1.1075435,1213.9637,22.181524,22.20125,0.92023957,1.28125,98431.78,56.52,98436.96,42.86
weights_attached_4000g_takeoff_fail_4,1970-01-01 00:24:22,1.0159912,41.074562,1.0000968,7678.5635,0.62952,1.1069926,1213.841,22.192366,22.20875,0.92023957,1.28125,98434.93,56.46,98434.93,42.85
weights_attached_500g_left_1,1970-01-01 00:03:42,1.0209961,14.695986,1.0141714,54.89197,0.79830194,1.048851,4310.236,23.42381,23.422499,14.940181,1.28125,99103.805,56.68,99103.94,43.34
weights_attached_500g_left_1,1970-01-01 00:03:44,14.529175,14.400851,11.315219,59.24087,0.79810053,1.0452815,4389.2153,23.194872,23.01375,14.821257,1.28125,99098.8,56.5,99103.6,43.37
weights_attached_500g_left_1,1970-01-01 00:03:46,35.92505,14.8941,33.014065,74.86379,0.7974073,1.0417475,4228.3296,22.623747,22.377499,14.703279,1.28125,99094.04,56.41,99098.984,43.399998
weights_attached_500g_left_1,1970-01-01 00:03:48,30.454712,15.652293,32.43129,93.849724,0.7965438,1.0511726,4022.887,22.429499,22.439999,14.58624,1.28125,99072.53,56.61,99076.445,43.43
weights_attached_500g_left_1,1970-01-01 00:03:50,46.640503,16.499384,44.742527,115.07539,0.7955579,1.0460327,3804.9465,22.175154,21.9875,14.470133,1.28125,99058.46,56.68,99064.61,43.45
weights_attached_500g_left_1,1970-01-01 00:03:52,29.698975,16.962954,29.487288,129.5046,0.7948515,1.0580417,3705.607,22.365885,22.37875,14.35495,1.28125,99027.53,56.52,99033.83,43.469997
weights_attached_500g_left_1,1970-01-01 00:03:54,32.366577,17.560535,32.118824,148.05185,0.7939458,1.0570107,3574.7688,22.309614,22.28125,14.2406845,1.28125,99036.79,56.399998,99038.16,43.469997
weights_attached_500g_left_1,1970-01-01 00:03:56,30.249512,18.105824,30.95511,165.58571,0.7930829,1.0592333,3464.5312,22.29569,22.307499,14.127328,1.28125,99037.234,56.59,99039.48,43.5
weights_attached_500g_left_1,1970-01-01 00:03:58,32.426636,18.628077,32.126713,183.20009,0.79220814,1.0593648,3363.2163,22.25766,22.23,14.014873,1.28125,99034.53,56.69,99038.39,43.51
weights_attached_500g_left_1,1970-01-01 00:04:00,33.25244,19.142069,33.214733,199.90318,0.791382,1.060228,3269.5195,22.206118,22.18875,13.903314,1.28125,99030.6,56.55,99036.016,43.52
weights_attached_500g_left_1,1970-01-01 00:04:02,32.271484,19.690165,31.951975,219.46901,0.79039687,1.0619357,3175.1738,22.206686,22.1925,13.792642,1.28125,99030.43,56.41,99035.23,43.53
weights_attached_500g_left_1,1970-01-01 00:04:04,34.82898,20.228868,34.275677,238.22185,0.7894576,1.061476,3086.4355,22.147005,22.1125,13.682851,1.28125,99030.41,56.57,99032.33,43.53
weights_attached_500g_left_1,1970-01-01 00:04:06,35.104248,20.805157,35.346764,257.74106,0.78848225,1.0622731,2997.4417,22.097483,22.0825,13.5739355,1.28125,99012.805,56.68,99019.164,43.53
weights_attached_500g_left_1,1970-01-01 00:04:08,35.039185,21.310923,35.170753,275.39392,0.787595,1.063493,2923.2625,22.0762,22.06875,13.465886,1.28125,99021.836,56.55,99025.61,43.52
weights_attached_500g_left_1,1970-01-01 00:04:10,35.329468,21.82762,34.82247,295.87207,0.7865461,1.0636034,2850.4084,22.084246,22.04625,13.439009,1.28125,99023.11,56.399998,99027.55,43.5
weights_attached_500g_left_1,1970-01-01 00:04:12,34.8915405,22.100955,34.525995,306.77867,0.78598955,1.06436245,2813.8367,22.076658,22.05,13.332033,1.28125,99015.44,56.46,99019.914,43.489998
weights_attached_500g_left_1,1970-01-01 00:04:14,34.453613,22.37429,34.22952,317.68527,0.785433,1.0651215,2777.265,22.06907,22.05375,13.22591,1.28125,99011.98,56.71,99016.32,43.45
weights_attached_500g_left_1,1970-01-01 00:04:16,31.040283,23.108908,29.927122,350.7962,0.7837149,1.0683343,2684.1482,22.128687,22.11625,13.042221,1.28125,98985.04,56.579998,98990.71,43.39
weights_attached_500g_left_1,1970-01-01 00:04:18,31.42566,23.422066,31.148073,368.1763,0.7828004,1.067493,2645.1777,22.110207,22.09875,12.96428,1.28125,99023.586,56.399998,99027.46,43.329998
weights_attached_500g_left_1,1970-01-01 00:04:20,32.201416,23.748764,32.14955,385.9467,0.78187144,1.0672635,2605.6199,22.085115,22.07,12.835415,1.28125,99038.664,56.53,99040.29,43.3
weights_attached_500g_left_1,1970-01-01 00:04:22,32.27649,23.9959,29.76362,402.74442,0.78097945,1.0688322,2575.8984,22.122868,22.071249,12.75871,1.28125,99024.484,56.69,99027.53,43.27
weights_attached_500g_left_1,1970-01-01 00:04:24,33.822998,24.313028,33.216656,420.70407,0.78004164,1.0669535,2539.0134,22.0598,22.02125,12.631886,1.28125,99018.6,56.59,99021.43,43.25
weights_attached_500g_left_1,1970-01-01 00:04:26,29.503784,24.515251,29.880993,437.04144,0.7791665,1.0691683,2516.186,22.112108,22.123749,12.531335,1.28125,99014.89,56.42,99020.03,43.21
weights_attached_500g_left_1,1970-01-01 00:04:28,32.987183,24.770203,31.855173,454.465,0.7782491,1.068123,2486.7195,22.0754,22.0325,12.431584,1.28125,99017.68,56.53,99022.11,43.16
