mission_name,timestamp,BatteryStatus0_current_a,BatteryStatus0_current_average_a,BatteryStatus0_current_filtered_a,BatteryStatus0_discharged_mah,BatteryStatus0_remaining,BatteryStatus0_scale,BatteryStatus0_time_remaining_s,BatteryStatus0_voltage_filtered_v,BatteryStatus0_voltage_v,BatteryStatus1_current_average_a,SensorBaro0_pressure,SensorBaro0_temperature,SensorBaro1_pressure,SensorBaro1_temperature
weights_attached_2500g_left_right_0,1970-01-01 00:11:50,41,39.50914,40.97661,4292.2373,0.784497,1.0461785,1572.4838,22.284853,22.2825,2.9792986,98398.53,56.46,98399.62,40.45
weights_attached_2500g_left_right_0,1970-01-01 00:11:55,40.91992,39.60851,40.7589,4348.871,0.78196347,1.0467883,1563.4877,22.277685,22.27125,2.920364,98399.266,56.32,98399.98,40.46
weights_attached_2500g_left_right_0,1970-01-01 00:12:00,40.234253,39.70099,40.6812,4405.518,0.7794305,1.0473968,1554.8539,22.266365,22.26875,2.8625946,98398.61,56.539997,98401.3,40.48
weights_attached_2500g_left_right_0,1970-01-01 00:12:05,40.264282,39.853405,41.25471,4462.072,0.776909,1.0477285,1543.9064,22.241722,22.25625,2.8059683,98402.125,56.42,98400.9,40.51
weights_attached_2500g_left_right_0,1970-01-01 00:12:10,39.974,39.85578,39.697395,4517.7744,0.7744164,1.0489575,1538.8837,22.260933,22.255,2.7504623,98393.75,56.35,98396.12,40.51
weights_attached_2500g_left_right_0,1970-01-01 00:12:15,38.993042,39.816456,39.431137,4572.833,0.77195317,1.0494909,1535.5764,22.257002,22.258749,2.6960542,98393.23,56.55,98397.72,40.48
weights_attached_2500g_left_right_0,1970-01-01 00:12:20,38.86792,39.7315,38.925316,4626.0635,0.76957244,1.0502766,1534.1174,22.254639,22.255,2.6427221,98401.97,56.35,98404.65,40.45
weights_attached_2500g_left_right_0,1970-01-01 00:12:25,38.522583,39.73828,38.855095,4681.6416,0.7670962,1.051062,1528.9471,22.239246,22.25,2.5904453,98402.91,56.42,98400.305,40.5
weights_attached_2500g_left_right_0,1970-01-01 00:12:30,40.049072,39.750565,40.070667,4737.342,0.7646153,1.0503991,1523.4155,22.217548,22.213749,2.5392025,98400.766,56.53,98401.164,40.51
weights_attached_2500g_left_right_0,1970-01-01 00:12:35,39.558594,39.662827,40.02312,4791.518,0.76219755,1.050561,1521.9883,22.215366,22.215,2.4889734,98404.1,56.309998,98405.21,40.5
weights_attached_2500g_left_right_0,1970-01-01 00:12:40,38.07715,39.46708,38.098743,4842.867,0.7599007,1.0523678,1525.027,22.232895,22.23,2.4397376,98399.96,56.5,98400.875,40.469997
weights_attached_2500g_left_right_0,1970-01-01 00:12:45,38.512573,39.38674,38.806934,4874.783,0.758477,1.0519134,1525.235,22.221748,22.22,2.410665,98402.484,56.32,98404.914,40.46
weights_attached_2500g_left_right_0,1970-01-01 00:12:50,40.239258,39.38875,40.75157,4940.821,0.75554717,1.0512068,1519.1332,22.179127,22.17875,2.3535552,98405.234,56.3,98408.78,40.399998
weights_attached_2500g_left_right_0,1970-01-01 00:12:55,40.669678,39.55228,40.40057,5009.272,0.75252366,1.0525908,1506.7782,22.158886,22.154999,2.2977977,98405.28,56.52,98400.64,40.35
weights_attached_2500g_left_right_0,1970-01-01 00:13:00,39.408447,39.624763,40.11577,5064.4307,0.7500838,1.0533329,1499.2463,22.150967,22.16,2.252344,98406.35,56.449997,98405.016,40.329998
weights_attached_2500g_left_right_0,1970-01-01 00:13:05,39.438477,39.593624,39.23379,5119.314,0.74764997,1.0542605,1495.5524,22.15688,22.1525,2.2077894,98404.414,56.309998,98406.734,40.34
weights_attached_2500g_left_right_0,1970-01-01 00:13:10,39.948975,39.64794,40.374813,5175.392,0.7451729,1.0540862,1488.5212,22.126503,22.13,2.1641161,98406.16,56.539997,98405.97,40.35
weights_attached_2500g_left_right_0,1970-01-01 00:13:15,42.391357,39.64846,41.93401,5230.7983,0.742722,1.0527747,1483.4236,22.108805,22.0875,2.121307,98406.47,56.39,98407.54,40.36
weights_attached_2500g_left_right_0,1970-01-01 00:13:20,38.88794,39.741886,38.985508,5286.3843,0.74027556,1.0562443,1475.3287,22.1205,22.123749,2.0793443,98402.4,56.36,98402.016,40.37
weights_attached_2500g_left_right_0,1970-01-01 00:13:25,38.527588,39.70184,38.75758,5341.3,0.7378494,1.0566019,1472.0004,22.119457,22.123749,2.0382116,98399.96,56.559998,98401.57,40.37
weights_attached_2500g_left_right_0,1970-01-01 00:13:30,39.71875,39.725903,40.374256,5397.095,0.73539335,1.0559632,1466.1259,22.08504,22.092499,1.997893,98409.086,56.309998,98409.18,40.379997
weights_attached_2500g_left_right_0,1970-01-01 00:13:35,38.237305,39.798275,38.933846,5452.5396,0.732957,1.0576679,1458.7249,22.090704,22.10125,1.9583718,98402.4,56.42,98404.14,40.44
weights_attached_2500g_left_right_0,1970-01-01 00:13:40,36.180298,39.71968,36.98054,5506.959,0.73055667,1.0596672,1456.97,22.10542,22.1225,1.9234715,98398.836,56.52,98401.62,40.48
weights_attached_2500g_left_right_0,1970-01-01 00:13:45,36.635742,39.416744,36.821285,5557.971,0.7282903,1.059501,1463.5585,22.113836,22.115,1.8854223,98406.414,56.32,98407.43,40.5
weights_attached_2500g_left_right_0,1970-01-01 00:13:50,37.58667,39.190514,38.07525,5609.6655,0.72600573,1.058888,1467.3027,22.089663,22.092499,1.8481258,98401.984,56.46,98406.55,40.489998
weights_attached_2500g_left_right_0,1970-01-01 00:13:55,39.398438,39.07356,38.110306,5659.4526,0.72381514,1.0593102,1467.1101,22.079351,22.06,1.8115672,98403.79,56.52,98403.19,40.46
weights_attached_2500g_left_right_0,1970-01-01 00:14:00,42.151123,39.199326,40.56159,5715.9517,0.7213495,1.0581717,1457.2263,22.030796,22.00125,1.7757317,98410.51,56.309998,98410.21,40.43
weights_attached_2500g_left_right_0,1970-01-01 00:14:05,39.603638,39.25466,38.93646,5771.4663,0.7189214,1.0602794,1450.4663,22.033337,22.02375,1.7406051,98404.1,56.52,98404.21,40.399998
weights_attached_2500g_left_right_0,1970-01-01 00:14:10,40.39441,39.409645,40.41466,5828.5806,0.716433,1.0599227,1439.7151,21.9968,21.9975,1.7061732,98404.9,56.46,98405.875,40.39
weights_attached_2500g_left_right_0,1970-01-01 00:14:15,41.65564,39.48375,40.994312,5885.8184,0.7139331,1.0597689,1431.913,21.982779,21.967499,1.6724226,98404.98,56.329998,98405.086,40.39
weights_attached_2500g_left_right_0,1970-01-01 00:14:20,43.892822,39.745907,43.473568,5944.8433,0.7113714,1.0585889,1417.2249,21.934275,21.9175,1.6393397,98401.8,56.55,98403.36,40.399998
weights_attached_2500g_left_right_0,1970-01-01 00:14:25,39.948975,39.843502,39.2447,6001.715,0.7088942,1.062756,1409.1162,21.970022,21.96625,1.6069113,98398.46,56.399998,98398.22,40.39
weights_attached_2500g_left_right_0,1970-01-01 00:14:30,38.562622,39.763184,38.993855,6055.0283,0.7065594,1.0630459,1407.4043,21.971235,21.97375,1.575124,98400.86,56.34,98400.445,40.37
weights_attached_2500g_left_right_0,1970-01-01 00:14:35,40.809814,39.756855,40.263428,6110.531,0.7041389,1.0624949,1402.6475,21.94515,21.93125,1.5439658,98397.71,56.55,98400.07,40.309998
weights_attached_2500g_left_right_0,1970-01-01 00:14:40,40.75476,39.835728,40.059387,6167.2207,0.7016759,1.0635977,1394.9832,21.927265,21.92,1.513424,98405.05,56.32,98401.734,40.26
weights_attached_2500g_left_right_0,1970-01-01 00:14:45,38.93799,39.836884,39.992916,6222.8057,0.6992556,1.0641154,1390.2578,21.918007,21.932499,1.4834864,98400.32,56.43,98402.12,40.23
weights_attached_2500g_left_right_0,1970-01-01 00:14:50,37.531616,39.774483,38.15747,6271.942,0.6971123,1.066074,1388.2646,21.930597,21.9425,1.4599631,98398.87,56.51,98400.875,40.18
weights_attached_2500g_left_right_0,1970-01-01 00:14:55,37.511597,39.565083,37.916058,6328.825,0.6946214,1.0663759,1390.6129,21.931309,21.936249,1.4253758,98395.445,56.3,98395.125,40.129997
weights_attached_2500g_left_right_0,1970-01-01 00:15:00,39.273315,39.316624,38.50256,6380.444,0.69235784,1.0659494,1394.699,21.922941,21.9025,1.3971798,98396.46,56.48,98397.82,40.07
weights_attached_2500g_left_right_0,1970-01-01 00:15:05,38.963013,39.259933,40.154987,6434.4604,0.6900103,1.0655389,1391.9951,21.88226,21.8925,1.3695415,98407.86,56.489998,98408.08,40.01
weights_attached_2500g_left_right_0,1970-01-01 00:15:10,39.783813,39.33035,40.33385,6489.2446,0.6876395,1.0662016,1384.6759,21.862545,21.86375,1.3424501,98405.9,56.3,98408.76,39.96
weights_attached_2500g_left_right_0,1970-01-01 00:15:15,40.044067,39.401623,39.243874,6545.2627,0.68521494,1.0677954,1377.2847,21.860804,21.84875,1.3264532,98398.8,56.53,98399.62,39.89
weights_attached_2500g_left_right_0,1970-01-01 00:15:20,40.474487,39.533016,40.46621,6593.3994,0.68313855,1.0676249,1368.5269,21.827812,21.8275,1.29540095,98401.766,56.42,98403.39,39.85
weights_attached_2500g_left_right_0,1970-01-01 00:15:25,40.18921,39.59982,40.48828,6657.3,0.68037194,1.0681372,1360.7096,21.816101,21.814999,1.2643487,98395.94,56.329998,98398.61,39.84
weights_attached_2500g_left_right_0,1970-01-01 00:15:30,39.623657,39.732033,41.609283,6714.4956,0.6779036,1.0678868,1351.309,21.787868,21.807499,1.2393382,98406.35,56.539997,98408.16,39.86
weights_attached_2500g_left_right_0,1970-01-01 00:15:35,40.494507,39.796997,39.92878,6770.9526,0.67546433,1.0700696,1344.1945,21.791298,21.785,1.214822,98403.836,56.39,98401.51,39.87
weights_attached_2500g_left_right_0,1970-01-01 00:15:40,39.183228,39.854614,39.90901,6827.3564,0.673027,1.0706096,1337.4996,21.780293,21.789999,1.1907911,98398.305,56.35,98403.625,39.85
weights_attached_2500g_left_right_0,1970-01-01 00:15:45,41.38037,39.901722,40.478302,6882.6553,0.67063767,1.0705403,1331.0345,21.7647,21.748749,1.1672356,98409.055,56.53,98408.5,39.829998
weights_attached_2500g_left_right_0,1970-01-01 00:15:50,37.066162,39.98545,38.350006,6939.519,0.6681876,1.0736121,1323.6858,21.762804,21.78875,1.1441458,98398.055,56.39,98399.945,39.92
weights_attached_2500g_left_right_0,1970-01-01 00:15:55,35.029175,39.859562,38.935047,6993.4077,0.665843,1.0732713,1323.3342,21.752531,21.8025,1.1215127,98435.516,56.35,98437.586,39.98
weights_attached_2500g_left_right_0,1970-01-01 00:16:00,0.98095703,36.925728,1.0391327,7003.1924,0.6650003,1.1008842,1429.1001,22.314499,22.3475,1.0993276,98437.21,56.539997,98435.07,39.989998
weights_attached_2500g_left_right_0,1970-01-01 00:16:05,0.9959717,35.934414,0.9916983,7003.773,0.6647724,1.0985785,1465.1685,22.362825,22.38,1.0905768,98435.97,56.42,98438.37,40.01
weights_attached_2500g_left_right_1,1970-01-01 00:03:55,12.917603,14.469641,8.402072,64.335144,0.5324856,1.1070256,2915.1997,21.969646,21.859999,14.8806,99088.93,56.82,99095.82,46.87
weights_attached_2500g_left_right_1,1970-01-01 00:04:00,54.317993,16.830236,54.806046,119.740944,0.5304894,1.0789356,2485.3357,21.156069,21.0975,14.58624,99071.35,56.6,99073.26,46.879997
weights_attached_2500g_left_right_1,1970-01-01 00:04:05,42.841797,20.284151,46.569515,193.62918,0.52774835,1.0949814,2056.0435,21.069048,21.168749,14.297703,99022.23,56.8,99024.984,46.879997
weights_attached_2500g_left_right_1,1970-01-01 00:04:10,53.517212,23.118155,53.496635,262.58203,0.52512395,1.0905826,1794.3016,20.951853,20.932499,14.014873,99021.016,56.629997,99024.39,46.86
weights_attached_2500g_left_right_1,1970-01-01 00:04:15,52.72644,25.817518,51.988163,335.16605,0.52232593,1.0947964,1599.0046,20.910286,20.877499,13.737637,99019.11,56.77,99021.87,46.84
weights_attached_2500g_left_right_1,1970-01-01 00:04:20,50.58435,28.232967,52.4323,406.63297,0.5195351,1.0971315,1455.1166,20.849136,20.8575,13.465886,99023.35,56.68,99029.51,46.809998
weights_attached_2500g_left_right_1,1970-01-01 00:04:25,49.653442,30.340399,50.271057,475.3864,0.51682514,1.1015904,1347.3986,20.823217,20.83125,13.199512,99005.76,56.73,99012.71,46.75
weights_attached_2500g_left_right_1,1970-01-01 00:04:30,54.66333,31.541176,52.73588,518.2245,0.5151193,1.1001529,1291.5764,20.778452,20.731249,13.068305,99004.69,56.57,99009.3,46.67
weights_attached_2500g_left_right_1,1970-01-01 00:04:35,53.121826,34.329155,53.31163,622.55096,0.510958,1.1027596,1177.5328,20.708324,20.69875,12.7078285,99016.66,56.68,99019.766,46.57
weights_attached_2500g_left_right_1,1970-01-01 00:04:40,49.973755,35.999958,50.652504,693.0121,0.5081274,1.1069136,1117.0161,20.70438,20.717499,12.456448,99008.15,56.809998,99013.914,46.53
weights_attached_2500g_left_right_1,1970-01-01 00:04:45,52.56128,37.46275,52.495705,764.8317,0.5052202,1.1060684,1067.2274,20.666067,20.65375,12.23446,99015.91,56.629997,99016.766,46.48
weights_attached_2500g_left_right_1,1970-01-01 00:04:50,52.616333,38.995514,53.157337,840.7137,0.5021607,1.1073574,1019.17926,20.62033,20.625,11.968508,99021.6,56.829998,99025.586,46.44
weights_attached_2500g_left_right_1,1970-01-01 00:04:55,53.482178,40.35324,54.267918,912.88654,0.499247,1.1078082,979.22003,20.577972,20.5825,11.755218,99013.62,56.579998,99015.25,46.39
weights_attached_2500g_left_right_1,1970-01-01 00:05:00,49.278076,41.509953,49.700016,988.4897,0.49616656,1.1125163,946.3204,20.621035,20.62875,11.545727,99017.89,56.82,99020.69,46.35
weights_attached_2500g_left_right_1,1970-01-01 00:05:05,55.889526,42.274754,54.07893,1055.4625,0.49341384,1.1086365,923.7966,20.56705,20.5175,11.317336,99035.98,56.57,99040.36,46.27
weights_attached_2500g_left_right_1,1970-01-01 00:05:10,56.094727,43.41278,51.640568,1132.5331,0.49029824,1.1125154,893.9532,20.562834,20.494999,11.071321,99012.25,56.78,99017.984,46.149998
weights_attached_2500g_left_right_1,1970-01-01 00:05:15,52.351074,44.164898,51.060535,1204.1611,0.48736975,1.1136781,873.6669,20.557154,20.533749,10.852314,99008.555,56.629997,99008.14,46.039997
weights_attached_2500g_left_right_1,1970-01-01 00:05:20,52.205933,44.931995,52.879196,1274.5988,0.48450887,1.1131186,853.75037,20.513695,20.51875,10.658915,99012.08,56.719997,99016.734,45.95
weights_attached_2500g_left_right_1,1970-01-01 00:05:25,58.071655,45.96064,57.824734,1352.5472,0.48137692,1.1102326,829.07916,20.422775,20.4075,10.448065,99022.22,56.739998,99025.33,45.85
weights_attached_2500g_left_right_1,1970-01-01 00:05:30,50.66443,46.41898,50.264267,1424.6239,0.47842512,1.116762,816.1392,20.520042,20.5075,10.241387,99021.18,56.649998,99025.65,45.75
weights_attached_2500g_left_right_1,1970-01-01 00:05:35,49.778564,46.482895,51.112038,1433.2727,0.47807264,1.1160365,814.45,20.508926,20.52,10.159865,99023.98,56.579998,99024.94,45.76
weights_attached_2500g_left_right_1,1970-01-01 00:05:40,50.97473,47.459137,49.320885,1567.7502,0.47262064,1.1193725,788.5946,20.49697,20.477499,9.840214,99018.41,56.57,99023.87,45.73
weights_attached_2500g_left_right_1,1970-01-01 00:05:45,52.606323,47.87433,51.862442,1641.5133,0.46963078,1.117622,776.77167,20.455145,20.44125,9.645559,99022.266,56.8,99025.96,45.739998
weights_attached_2500g_left_right_1,1970-01-01 00:05:50,52.926636,48.48184,54.983635,1717.2802,0.4665935,1.1162047,762.0883,20.38946,20.41125,9.454756,99028.54,56.539997,99032.125,45.739998
weights_attached_2500g_left_right_1,1970-01-01 00:05:55,50.344116,48.877693,50.932945,1790.7966,0.4636293,1.120592,751.2065,20.424694,20.4375,9.2862625,99020.19,56.78,99025.29,45.73
weights_attached_2500g_left_right_1,1970-01-01 00:06:00,55.108765,49.055756,50.59005,1859.0941,0.46085918,1.1209886,743.8691,20.427214,20.36375,9.102567,98991.43,56.59,99001.07,45.67
weights_attached_2500g_left_right_1,1970-01-01 00:06:05,58.021606,49.116528,52.97356,1929.9509,0.45797414,1.1183577,738.21234,20.407333,20.31625,8.922504,99032.414,56.699997,99034.36,45.53
weights_attached_2500g_left_right_1,1970-01-01 00:06:10,53.757446,49.564552,53.94756,2005.0396,0.4549873,1.1193916,726.9089,20.357798,20.356249,8.746003,99018.69,56.719997,99025.516,45.43
weights_attached_2500g_left_right_1,1970-01-01 00:06:15,51.00476,49.72109,50.893967,2073.7258,0.45222884,1.1226004,720.3116,20.386587,20.385,8.572993,99011.875,56.59,99019.32,45.309998
weights_attached_2500g_left_right_1,1970-01-01 00:06:20,54.788452,49.79282,50.22092,2145.7668,0.44933102,1.123354,714.5586,20.39208,20.324999,8.420213,99047.945,56.8,99050.305,45.289997
weights_attached_2500g_left_right_1,1970-01-01 00:06:25,60.313843,50.53103,58.1011,2226.3037,0.4461783,1.1180769,699.0491,20.259031,20.217499,8.253647,99062.3,56.53,99063.5,45.28
weights_attached_2500g_left_right_1,1970-01-01 00:06:30,52.81653,50.718555,52.53216,2296.6887,0.4433685,1.1232919,692.2887,20.323954,20.314999,8.090378,99027.695,56.77,99031.19,45.289997
weights_attached_2500g_left_right_1,1970-01-01 00:06:35,53.912598,50.955143,54.49009,2370.9885,0.44042414,1.1225084,684.4755,20.2805,20.279999,7.930338,99028.25,56.579998,99030.32,45.28
weights_attached_2500g_left_right_1,1970-01-01 00:06:40,54.85852,50.87596,50.88222,2436.7917,0.43778324,1.125513,681.4027,20.330236,20.26125,7.7734647,99050.586,56.68,99054.07,45.27
weights_attached_2500g_left_right_1,1970-01-01 00:06:45,57.44104,51.365063,57.97015,2520.7068,0.43450308,1.1209642,669.8039,20.206291,20.199999,7.6196938,99063.836,56.719997,99068.37,45.219997
weights_attached_2500g_left_right_1,1970-01-01 00:06:50,48.407227,51.572414,51.282352,2595.3394,0.43156254,1.1278585,662.8338,20.272776,20.30875,7.4839034,99024.86,56.55,99031.03,45.16
weights_attached_2500g_left_right_1,1970-01-01 00:06:55,55.16382,51.73669,54.734962,2652.6536,0.42930835,1.1248461,657.1106,20.227608,20.213749,7.3947234,99034.984,56.789997,99038.35,45.12
weights_attached_2500g_left_right_1,1970-01-01 00:07:00,57.621216,52.028908,59.615807,2745.0742,0.4256858,1.1208938,647.853,20.158297,20.1475,7.1907463,99035.375,56.51,99040.68,45.1
weights_attached_2500g_left_right_1,1970-01-01 00:07:05,52.215942,52.133076,52.425743,2819.1519,0.42278245,1.1288941,642.2844,20.218466,20.22375,7.0485024,99016.195,56.739998,99017.37,45.039997
weights_attached_2500g_left_right_1,1970-01-01 00:07:10,56.780396,52.432526,56.178955,2893.5269,0.41989443,1.1262434,634.151,20.157158,20.14875,6.9090734,99037.16,56.62,99039.44,44.989998
weights_attached_2500g_left_right_1,1970-01-01 00:07:15,53.266968,52.601326,52.391827,2970.7056,0.4168855,1.130325,627.6742,20.1919,20.18125,6.785946,99025.98,56.629997,99031.164,44.96
weights_attached_2500g_left_right_1,1970-01-01 00:07:20,55.058716,52.79534,53.733585,3047.0803,0.4139223,1.1298839,620.8851,20.16014,20.14625,6.6517096,99015.78,56.75,99020.69,44.899998
weights_attached_2500g_left_right_1,1970-01-01 00:07:25,53.296997,52.758205,52.382957,3120.2546,0.4110628,1.1311338,617.07007,20.176603,20.158749,6.5201287,99028.3,56.51,99027.58,44.85
weights_attached_2500g_left_right_1,1970-01-01 00:07:30,51.184937,52.85662,52.56252,3192.3342,0.40827766,1.1326903,611.7991,20.141327,20.17125,6.4039335,99025.305,56.76,99029.97,44.85
weights_attached_2500g_left_right_1,1970-01-01 00:07:35,52.851562,52.84612,53.0271,3267.5193,0.40535673,1.1319522,607.5044,20.141554,20.14,6.2647243,99026.96,56.559998,99031.945,44.84
weights_attached_2500g_left_right_1,1970-01-01 00:07:40,49.838623,52.696842,51.154083,3339.0623,0.40257,1.1344177,605.10254,20.150513,20.1625,6.140798,99021.625,56.64,99026.91,44.78
weights_attached_2500g_left_right_1,1970-01-01 00:07:45,51.265015,52.725594,50.5232,3410.1914,0.39983213,1.1359985,600.62775,20.139263,20.13875,6.0313625,99025.414,56.699997,99030.08,44.67
weights_attached_2500g_left_right_1,1970-01-01 00:07:50,48.49231,52.788208,51.022778,3484.626,0.39697778,1.136802,595.69635,20.108969,20.16,5.912052,99020.516,56.52,99026.16,44.559998
weights_attached_2500g_left_right_1,1970-01-01 00:07:55,51.65039,52.610085,50.474342,3539.6252,0.39483523,1.1368046,594.4124,20.12537,20.1125,5.7951035,99024.19,56.75,99030.016,44.51
weights_attached_2500g_left_right_1,1970-01-01 00:08:00,48.567383,52.58556,50.50277,3630.1985,0.39136654,1.1383975,589.5336,20.09424,20.13625,5.6804676,99048.625,56.51,99053.16,44.45
weights_attached_2500g_left_right_1,1970-01-01 00:08:05,51.695435,52.693527,51.940315,3702.3635,0.3886153,1.1375699,584.1229,20.066835,20.0775,5.5681,99046.22,56.67,99050.85,44.44
weights_attached_2500g_left_right_1,1970-01-01 00:08:10,51.790527,52.775017,52.35748,3778.6172,0.38570705,1.1381667,578.856,20.04298,20.055,5.46887,99018.086,56.66,99021.914,44.42
weights_attached_2500g_left_right_1,1970-01-01 00:08:15,52.406128,52.339687,48.3667,3831.3027,0.3836317,1.1404068,580.50696,20.120247,20.06,5.3714094,99073.76,56.52,99082.11,44.37
weights_attached_2500g_left_right_1,1970-01-01 00:08:20,1.026001,47.99206,1.0707316,3853.9792,0.38197035,1.1814276,631.589,20.790144,20.82375,5.254646,99091.37,56.75,99095.266,44.399998
weights_attached_2500g_left_right_1,1970-01-01 00:08:25,1.0410156,46.97149,1.0486634,3854.5068,0.38165867,1.1788481,643.5259,20.836369,20.8575,5.223244,99089.914,56.649998,99096.6,44.399998
weights_attached_3400g_left_right_0,1970-01-01 00:13:25,45.339233,35.6263,34.805374,1223.9209,0.5499802,1.0798173,1221.9832,21.73747,21.49,10.078992,98422.46,56.44,98423.58,43.96
weights_attached_3400g_left_right_0,1970-01-01 00:13:30,57.816406,37.18144,51.21875,1296.8956,0.54731405,1.0772228,1164.541,21.299936,21.186249,9.879613,98407.16,56.71,98409.6,43.95
weights_attached_3400g_left_right_0,1970-01-01 00:13:35,52.35608,38.475002,50.72602,1366.7678,0.54470384,1.0817938,1120.4548,21.21823,21.1675,9.684179,98378.72,56.539997,98382.75,43.92
weights_attached_3400g_left_right_0,1970-01-01 00:13:40,51.124878,39.56482,50.475872,1436.5015,0.5420697,1.0857117,1084.4708,21.143673,21.1175,9.492612,98373.07,56.579998,98378.25,43.85
weights_attached_3400g_left_right_0,1970-01-01 00:13:45,51.079834,40.76374,52.774776,1509.3453,0.5392884,1.086978,1047.2561,21.048311,21.055,9.304834,98375.04,56.71,98379.53,43.75
weights_attached_3400g_left_right_0,1970-01-01 00:13:50,49.388184,41.694466,49.47603,1581.0637,0.53651804,1.0923513,1018.75824,21.035948,21.0325,9.120771,98373.6,56.449997,98375.36,43.64
weights_attached_3400g_left_right_0,1970-01-01 00:13:55,49.208008,42.260853,48.307396,1645.282,0.5340032,1.0945368,1000.4337,21.026041,21.00125,8.94035,98379.91,56.71,98380.41,43.52
weights_attached_3400g_left_right_0,1970-01-01 00:14:00,51.61035,42.930477,50.173477,1714.206,0.53129905,1.094618,979.76807,20.96839,20.936249,8.7634945,98380.37,56.539997,98383.4,43.379997
weights_attached_3400g_left_right_0,1970-01-01 00:14:05,50.719482,43.794365,50.979507,1786.8656,0.52845055,1.0962294,955.3758,20.911173,20.90625,8.590139,98378.29,56.559998,98380.53,43.23
weights_attached_3400g_left_right_0,1970-01-01 00:14:10,51.530273,44.728527,52.962875,1860.487,0.5255624,1.0966727,930.32153,20.842602,20.86375,8.420213,98368.47,56.69,98373.766,43.07
weights_attached_3400g_left_right_0,1970-01-01 00:14:15,51.800537,45.24439,50.738518,1930.5713,0.52277464,1.098859,914.8488,20.864704,20.842499,8.253647,98381.93,56.43,98385,42.96
weights_attached_3400g_left_right_0,1970-01-01 00:14:20,53.78247,45.98531,54.970547,2004.6194,0.51984954,1.0967246,895.02826,20.781311,20.785,8.090378,98380.93,56.68,98381.984,42.86
weights_attached_3400g_left_right_0,1970-01-01 00:14:25,50.904663,46.432194,51.217056,2075.3123,0.5170346,1.1009419,881.74304,20.807993,20.80625,7.930338,98379.08,56.559998,98382.875,42.77
weights_attached_3400g_left_right_0,1970-01-01 00:14:30,57.571167,46.91882,55.30388,2146.1113,0.5142207,1.0977222,867.6227,20.750925,20.7025,7.7734647,98387.46,56.48,98389.57,42.66
weights_attached_3400g_left_right_0,1970-01-01 00:14:35,52.30603,47.59757,51.184906,2221.561,0.51124376,1.1033883,850.51636,20.759415,20.7475,7.6196938,98381.05,56.699997,98381.39,42.55
weights_attached_3400g_left_right_0,1970-01-01 00:14:40,51.23999,47.66005,51.346992,2233.046,0.5107858,1.1032234,848.6808,20.757881,20.7575,7.5138683,98383.9,56.44,98387.44,42.44
weights_attached_3400g_left_right_0,1970-01-01 00:14:45,51.18994,48.281376,51.084606,2366.3418,0.5054791,1.1047714,829.08014,20.734512,20.73,7.321219,98366.266,56.59,98372.29,42.32
weights_attached_3400g_left_right_0,1970-01-01 00:14:50,49.678467,48.37284,49.78802,2432.3792,0.502835,1.1063194,823.23846,20.742254,20.73875,7.1763935,98403.05,56.62,98407.984,42.21
weights_attached_3400g_left_right_0,1970-01-01 00:14:55,33.182373,48.55798,41.59573,2502.2437,0.500063,1.1170056,816.1385,20.775293,20.93125,7.034434,98431.01,56.41,98435.984,42.149998
weights_attached_3400g_left_right_0,1970-01-01 00:15:00,1.0109863,45.00699,1.1154839,2517.4448,0.49887067,1.1474576,879.5922,21.405235,21.446249,6.8952827,98438.22,56.67,98443.21,42.12
weights_attached_3400g_left_right_0,1970-01-01 00:15:05,1.0560303,43.452717,1.0295397,2518.1533,0.4985016,1.1441696,908.6043,21.469423,21.4875,6.8267426,98438.664,56.46,98440.82,42.09
weights_attached_3500g_takeoff_fail_0,1970-01-01 00:07:20,27.331665,29.469711,15.4006195,1237.7413,0.61834973,1.0910271,1662.0587,22.08554,21.8325,9.800971,99091.89,56.559998,99096.234,44.52
weights_attached_3500g_takeoff_fail_0,1970-01-01 00:07:25,45.824707,31.795504,53.448242,1313.3911,0.61529654,1.0741522,1531.3048,21.298334,21.4075,9.626307,99082.22,56.61,99083.94,44.53
weights_attached_3500g_takeoff_fail_0,1970-01-01 00:07:30,61.02954,34.097755,58.33903,1390.1487,0.61214906,1.0734751,1419.621,21.166056,21.105,9.41705,99087.58,56.71,99090.15,44.539997
weights_attached_3500g_takeoff_fail_0,1970-01-01 00:07:35,54.84851,36.22482,54.12656,1469.864,0.60884446,1.0800925,1329.7803,21.152029,21.1425,9.230767,99086.414,56.48,99090.3,44.53
weights_attached_3500g_takeoff_fail_0,1970-01-01 00:07:40,2.0570068,35.274853,5.0442867,1505.5564,0.6070799,1.118556,1365.5981,21.84131,21.994999,9.04817,99098.695,56.73,99105.75,44.51
weights_attached_3500g_takeoff_fail_0,1970-01-01 00:07:45,0.9909668,35.010696,1.584084,1506.012,0.60690606,1.1174767,1372.9221,21.966358,22.0375,9.03011,99098.39,56.66,99103.695,44.51
weights_attached_3500g_takeoff_fail_1,1970-01-01 00:07:50,6.015869,34.554295,2.584316,1508.8237,0.605963,1.108364,1391.1877,22.117346,22.06625,9.012087,99097.55,56.629997,99105.21,44.489998
weights_attached_3500g_takeoff_fail_1,1970-01-01 00:07:55,1.0159912,33.233677,1.2258815,1510.3917,0.60568315,1.1088824,1443.4186,22.14772,22.1625,8.922504,99099.664,56.48,99104.04,44.489998
